fid,fid_new1,fclass,name,maxspeed,length,combined_id_min,combined_id_max,DN_mean,time_needed (min)
"13510","13510",path,,"10","74.8527072968328","50712","50713","7","0.449116243780997"
"13512","13512",track,,"10","16.9121992970109","50715",CXB-207_E051 _03,"7","0.101473195782065"
"13513","13513",track,,"10","15.5085001285474","50719",CXB-207_E051 _03,"6.5","0.0930510007712842"
"13514","13514",track,,"10","15.7999651965326","50719","50721","6","0.0947997911791959"
"13515","13515",path,,"10","16.8380921882298","50725","50727","6","0.101028553129379"
"13516","13516",path,,"10","44.350729996264","50729","52424","7.5","0.266104379977584"
"13518","13518",path,,"10","21.637283994495","50737","50744","7","0.12982370396697"
"13519","13519",path,,"10","13.8116951855427","50744","50748","7","0.0828701711132562"
"13520","13520",path,,"10","17.0293363847069","50748",HF_294,"7","0.102176018308241"
"13521","13521",track,,"10","35.424619568843","50753",HF_022,"6","0.212547717413058"
"13522","13522",path,,"10","22.2224907000035","48752","50761","6.5","0.133334944200021"
"13523","13523",path,,"10","21.8111299329271","50761","52461","7","0.130866779597563"
"13524","13524",path,,"10","31.0242811983174","50765","52461","6.5","0.186145687189904"
"13525","13525",path,,"10","7.39916033131616","50768","50769","6","0.044394961987897"
"13526","13526",path,,"10","17.2179056697781","50768","50772","6","0.103307434018668"
"13527","13527",path,,"10","75.7073918942662","50773","50777","7","0.454244351365597"
"13528","13528",path,,"10","9.04356589667255","50777","50780","7","0.0542613953800353"
"13529","13529",path,,"10","81.4694637556598","50780","50781","6.5","0.488816782533959"
"13530","13530",path,,"10","69.9304339849707","50781","50783","6","0.419582603909824"
"13531","13531",path,,"10","11.7598669699249","50788","50789","7.5","0.0705592018195496"
"13532","13532",track,,"10","26.8888213347591","50793","50796","6","0.161332928008554"
"13533","13533",track,,"10","14.9675578115184","50796","50797","6","0.0898053468691103"
"13534","13534",track,,"10","19.7437232306945","50797","50804","6","0.118462339384167"
"13535","13535",track,,"10","33.5150402892856","50804","50808","6","0.201090241735713"
"13536","13536",track,,"10","80.7204087429185","50808",CXB-206_B032 _03,"6","0.484322452457511"
"13537","13537",track,,"10","80.7204087429185","50812",CXB-206_B032 _03,"6.5","0.484322452457511"
"13538","13538",track,,"10","48.7536637986946","50812","50813","6.5","0.292521982792168"
"13539","13539",track,,"10","9.118575504291","50813","50929","6","0.054711453025746"
"13540","13540",path,,"10","21.5810971589325","50793","50820","6","0.129486582953595"
"13541","13541",path,,"10","30.4980328899374","50788","50824","7.5","0.182988197339625"
"13542","13542",path,,"10","13.1552079991331","50788","50834","7.333333","0.0789312479947988"
"13543","13543",path,,"10","20.2760135952815","50834","50836","7","0.121656081571689"
"13544","13544",path,,"10","31.5152493999326","50836","50840","6.5","0.189091496399596"
"13545","13545",path,,"10","27.1349368144016","50840","50844","6","0.16280962088641"
"13546","13546",path,,"10","13.4038315372815","50844","50845","6","0.0804229892236891"
"13547","13547",footway,,"10","6.88664998168705","50847","50849","6","0.0413198998901223"
"13548","13548",steps,,"10","42.2450071885669","50849","50851","6","0.253470043131402"
"13549","13549",footway,,"10","22.9071235740241","50789","50853","7.5","0.137442741444145"
"13550","13550",track,,"10","83.8321159094755","49317","50856","7","0.502992695456853"
"13551","13551",track,,"10","44.2350143317137","50856","50865","7","0.265410085990282"
"13552","13552",track,,"10","16.1761069784371","50863","50865","6","0.0970566418706225"
"13553","13553",path,,"10","9.77364486984587","50866","50867","7","0.0586418692190752"
"13554","13554",track,,"10","35.4534993122877","50869","50871","6","0.212720995873726"
"13555","13555",track,,"10","66.9541824096249","46779",CXB-202_A008 _06,"7","0.401725094457749"
"13556","13556",track,,"10","66.9541824096249","50877",CXB-202_A008 _06,"6.5","0.401725094457749"
"13557","13557",track,,"10","152.233901479588","50877",CXB-202_A008 _05,"6","0.913403408877526"
"13558","13558",track,,"10","152.233901479588","50881",CXB-202_A008 _05,"6","0.913403408877526"
"13559","13559",track,,"10","15.7791270206436","50884","50888","7","0.0946747621238614"
"13560","13560",track,,"10","62.1738149851817","50888",CXB-202_B009 _07,"6.5","0.37304288991109"
"13561","13561",track,,"10","62.1738149851817","50893",CXB-202_B009 _07,"6","0.37304288991109"
"13562","13562",track,,"10","85.2488256798609","50893","50897","6.5","0.511492954079165"
"13563","13563",track,,"10","75.6845697516196","50897",CXB-202_A008 _07,"6","0.454107418509718"
"13564","13564",track,,"10","75.6845697516196","50901",CXB-202_A008 _07,"6.5","0.454107418509718"
"13565","13565",path,,"10","2.04171025287847","50904","50905","9","0.0122502615172708"
"13566","13566",track,,"10","50.6831428456819","50906","50908","6.5","0.304098857074091"
"13567","13567",track,,"10","8.51050803651192","50908","50909","6","0.0510630482190715"
"13568","13568",track,,"10","13.5823348071776","50909","53045","6","0.0814940088430656"
"13569","13569",track,,"10","29.3646866545169","50924","53045","6","0.176188119927102"
"13570","13570",track,,"10","15.2812892291069","50119","50924","6","0.0916877353746413"
"13571","13571",path,,"10","9.90749651572495","50925","50928","7","0.0594449790943497"
"13572","13572",path,,"10","47.2220250447798","50928","50929","6.5","0.283332150268679"
"13573","13573",path,,"10","11.8331189370204","50930","50932","7.5","0.0709987136221227"
"13574","13574",path,,"10","9.52756293734775","50932","52393","8","0.0571653776240865"
"13575","13575",path,,"10","22.9342534827305","50936","50941","6","0.137605520896383"
"13576","13576",path,,"10","4.79537232200478","50941","50945","6","0.0287722339320287"
"13577","13577",path,,"10","8.79292444827099","50945","50949","6.5","0.0527575466896259"
"13578","13578",path,,"10","19.4071354744792","50949","50953","7","0.116442812846875"
"13579","13579",path,,"10","19.0631418950128","50953","50957","7","0.114378851370077"
"13580","13580",path,,"10","42.5258903570386","50957","50961","7","0.255155342142232"
"13581","13581",path,,"10","52.2177842555317","50961","50964","7.333333","0.31330670553319"
"13583","13583",path,,"10","4.61634461307014","50969","52541","8","0.0276980676784208"
"13584","13584",path,,"10","60.5099598455497","50969","50972","7.5","0.363059759073298"
"13585","13585",path,,"10","28.0610540434096","50972","50973","6.5","0.168366324260458"
"13586","13586",path,,"10","18.1067612566419","50973","50981","6","0.108640567539852"
"13587","13587",path,,"10","11.6557326338222","50981","50984","6","0.0699343958029334"
"13588","13588",path,,"10","23.1635892268558","50984","50985","6","0.138981535361135"
"13589","13589",path,,"10","39.6662335266368","50989","50991","6.5","0.237997401159821"
"13590","13590",track,,"10","21.0326500007186","50993","52548","8","0.126195900004312"
"13591","13591",path,,"10","21.1128195902099","50997","51002","6.5","0.12667691754126"
"13592","13592",path,,"10","5.80015205064712","51002","51006","6","0.0348009123038827"
"13593","13593",path,,"10","7.56314518827524","51006","51009","6","0.0453788711296514"
"13594","13594",path,,"10","28.8322240436386","51009","51010","6.5","0.172993344261832"
"13595","13595",track,,"10","26.5722703160754","51016","52677","6","0.159433621896453"
"13596","13596",track,,"10","31.3511869046672","51016","51020","6","0.188107121428003"
"13597","13597",track,,"10","13.7341259427869","51020","51024","6","0.0824047556567211"
"13598","13598",track,,"10","35.2381849090744","51024","51025","6.5","0.211429109454446"
"13599","13599",path,,"10","69.0101314604606","51028","51029","6","0.414060788762764"
"13600","13600",path,,"10","82.2490622640613","46416","51032","6.5","0.493494373584368"
"13601","13601",path,,"10","114.786486884193","46416","51035","7","0.688718921305161"
"13602","13602",residential,,"10","39.6663552740106","51039","51044","6","0.237998131644063"
"13603","13603",residential,,"10","29.2716885105121","51044","51048","6","0.175630131063073"
"13604","13604",residential,,"10","29.0199771058743","51048","51052","6","0.174119862635246"
"13605","13605",residential,,"10","40.0244642476359","46383","51052","7","0.240146785485815"
"13606","13606",residential,,"10","122.756399743922","46383","46393","7","0.736538398463532"
"13607","13607",residential,,"10","12.941684873926","46393","51059","6","0.0776501092435562"
"13608","13608",path,,"10","59.1949331462008","47124","51063","6","0.355169598877205"
"13609","13609",path,,"10","107.102250398707","45896","51068","6.5","0.642613502392243"
"13610","13610",path,,"10","176.348121678579","45896","46331","6.5","1.05808873007147"
"13611","13611",path,,"10","8.836775528405","46331","51093","6","0.05302065317043"
"13612","13612",path,,"10","43.1311862746303","46336","51093","7","0.258787117647782"
"13613","13613",path,,"10","70.5594911726867","46336","51087","7","0.42335694703612"
"13614","13614",path,,"10","258.279615999791","46047","46339","6.8","1.54967769599875"
"13615","13615",path,,"10","8.51706235567681","46339","51093","6","0.0511023741340609"
"13616","13616",path,,"10","181.329404626937","46051","51068","6.333333","1.08797642776162"
"13617","13617",path,,"10","131.215309553421","46047","46051","7","0.787291857320524"
"13618","13618",unclassified,,"10","113.293133367507","46377","51105","7.25","0.679758800205043"
"13619","13619",unclassified,,"10","126.999186561246","46377","51087","6.5","0.761995119367477"
"13620","13620",unclassified,,"10","16.5180724573485","46379","51087","6","0.0991084347440908"
"13621","13621",unclassified,,"10","109.973935588139","46311","46379","6.5","0.659843613528831"
"13622","13622",unclassified,,"10","11.4061018368622","46311","51129","6","0.0684366110211734"
"13623","13623",unclassified,,"10","210.976706310942","51127","51129","6","1.26586023786565"
"13624","13624",path,,"10","65.5064760519875","51131",HF_177,"6.666667","0.393038856311925"
"13625","13625",path,,"10","65.5064760519875","51137",HF_177,"7","0.393038856311925"
"13626","13626",path,,"10","10.4444905471615","51137","51141","8","0.0626669432829691"
"13627","13627",path,,"10","23.3929792296858","51141","51142","8","0.140357875378115"
"13629","13629",path,,"10","67.3775595476429","51145","51148","6.5","0.404265357285857"
"13630","13630",path,,"10","42.2030511927665","51149","51152","6","0.253218307156599"
"13631","13631",path,,"10","15.3420074545501","51153","51155","7","0.0920520447273005"
"13632","13632",path,,"10","35.9221283141325","51157",CXB-214_C075 _01,"6","0.215532769884795"
"13633","13633",path,,"10","49.9114668155847","51161",CXB-206_E035 _03,"7.5","0.299468800893508"
"13634","13634",path,,"10","49.9114668155847","51164",CXB-206_E035 _03,"7","0.299468800893508"
"13635","13635",path,,"10","32.5849798374518","48856","51166","7.5","0.195509879024711"
"13636","13636",path,,"10","10.5763915076672","51169","51172","6","0.0634583490460033"
"13637","13637",path,,"10","84.5314703562268","51173","51180","6","0.507188822137361"
"13638","13638",path,,"10","16.6570177198603","51177","51180","6","0.099942106319162"
"13639","13639",path,,"10","36.7140316617281","51181","51188","7.5","0.220284189970369"
"13640","13640",path,,"10","24.8162742481707","51185","51188","6.5","0.148897645489024"
"13641","13641",path,,"10","72.5646318011436","51189","51193","6","0.435387790806861"
"13642","13642",path,,"10","101.412216789217","51193",CXB-213_G072 _01,"6","0.608473300735301"
"13643","13643",path,,"10","101.412216789217","51197",CXB-213_G072 _01,"6.5","0.608473300735301"
"13644","13644",path,,"10","27.4403546989887","51201","51221","6","0.164642128193932"
"13645","13645",path,,"10","24.4790952782456","51204","51210","7","0.146874571669474"
"13646","13646",path,,"10","3.00546874119932","51210","51213","6.5","0.0180328124471959"
"13647","13647",path,,"10","34.4872412475367","51213","51217","6","0.20692344748522"
"13648","13648",path,,"10","14.0884431718722","51217","51220","6","0.0845306590312332"
"13649","13649",path,,"10","23.1924581303734","51220","51221","6","0.13915474878224"
"13650","13650",path,,"10","13.4682338981238","51227","51231","6","0.0808094033887426"
"13651","13651",path,,"10","16.4755887862756","51229","51231","6.5","0.0988535327176535"
"13652","13652",path,,"10","22.6532096115737","51231","51241","6","0.135919257669442"
"13653","13653",path,,"10","19.232926422352","51221","51241","6","0.115397558534112"
"13654","13654",path,,"10","20.2020655885008","51213","51231","6","0.121212393531005"
"13655","13655",path,,"10","20.8926068676717","51210","51248","6.5","0.12535564120603"
"13656","13656",path,,"10","9.4302645096058","51252","51257","6","0.0565815870576348"
"13657","13657",path,,"10","25.9468430484399","51217","51257","6","0.155681058290639"
